# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 35513 3893
p 2 0 362 558 784 555
p 2 12 908 0 14368 1588
p 2 4 916 0 15348 1598
p 2 2 918 0 17479 1718
p 2 141 779 0 20526 2396
p 2 2 918 0 15717 1897
p 2 1 919 0 13675 1776
p 2 14 906 0 18552 2017
p 2 1 918 1 14931 1745
p 2 2 918 0 10983 1791
p 2 243 677 0 15135 2504
p 2 11 909 0 14763 2022
p 2 16 904 0 18656 1966
p 2 290 630 0 18554 2718
p 2 28 892 0 12856 1868
p 2 64 856 0 18109 2243
p 2 32 888 0 21078 2178
p 2 438 482 0 19663 2895
p 2 50 869 1 13365 1863
p 2 168 752 0 15679 2459
p 2 175 745 0 17915 2440
p 2 565 355 0 21619 2955
p 2 237 683 0 15381 2353
p 2 294 626 0 20162 2617
p 2 8 912 0 18342 1686
p 2 0 910 10 17315 1618
p 2 0 858 62 10534 1235
p 2 0 839 81 14723 1227
p 2 0 834 86 14914 1182
p 2 0 832 88 7780 1142
p 2 0 815 105 9531 1100
p 2 0 800 120 10767 1104
p 2 0 812 108 10478 1074
p 2 0 805 115 11974 1086
p 2 0 792 128 5662 1022
p 2 0 831 89 9037 1117
p 2 0 814 106 9945 1074
p 2 0 796 124 9888 1074
p 2 0 778 142 6610 1025
p 2 0 802 118 9497 1082
p 2 0 813 107 14838 1216
i 2 920 0 0 35553 3935
p 2 2 916 2 10194 1633
p 2 2 916 2 11117 1675
p 2 23 897 0 10863 1781
p 2 11 909 0 18159 1980
p 2 21 895 4 10349 1761
p 2 16 904 0 22828 1975
p 2 5 915 0 11239 1747
p 2 3 917 0 12328 1842
p 2 12 908 0 14070 1792
p 2 162 758 0 13969 2447
p 2 6 914 0 15875 1816
p 2 13 907 0 14500 2000
p 2 199 721 0 15244 2493
p 2 21 899 0 17036 2104
p 2 14 906 0 14400 1903
p 2 33 887 0 17119 2150
p 2 159 761 0 16278 2367
p 2 262 658 0 15366 2604
p 2 115 805 0 19600 2340
p 2 151 769 0 17231 2486
p 2 241 679 0 21798 2725
p 2 431 489 0 17577 2879
p 2 398 522 0 17610 2736
p 2 383 537 0 18617 2743
p 2 75 845 0 15840 2010
p 2 0 912 8 9648 1696
p 2 0 855 65 10196 1270
p 2 0 866 54 12813 1230
p 2 0 828 92 10600 1155
p 2 0 807 113 9715 1114
p 2 0 817 103 14201 1154
p 2 0 780 140 16426 1134
p 2 0 747 173 9211 1005
p 2 0 749 171 6707 971
p 2 0 787 133 9316 1043
p 2 0 768 152 11557 1019
p 2 0 774 146 9958 1029
p 2 0 756 164 10436 1041
p 2 0 708 212 7128 929
p 2 0 770 150 12928 1054
p 2 0 793 127 15813 1134
p 2 264 602 54 18445 2122
i 2 920 0 0 34657 3898
p 2 0 917 3 12173 1527
p 2 0 914 6 15088 1595
p 2 15 905 0 13493 1751
p 2 7 913 0 14694 1804
p 2 5 915 0 16641 1742
p 2 5 915 0 14801 1854
p 2 167 753 0 16359 2363
p 2 2 918 0 14420 1833
p 2 7 913 0 13942 1860
p 2 233 687 0 13859 2586
p 2 47 873 0 18734 2053
p 2 4 916 0 14121 1969
p 2 22 898 0 19609 2032
p 2 25 895 0 14807 2119
p 2 254 666 0 18774 2555
p 2 76 844 0 16847 2280
p 2 78 842 0 18593 2194
p 2 146 774 0 22735 2561
p 2 76 844 0 15111 2106
p 2 471 449 0 18575 2920
p 2 364 556 0 19552 2805
p 2 488 432 0 19549 2866
p 2 473 447 0 20112 2775
p 2 55 865 0 16102 1870
p 2 0 849 71 10987 1285
p 2 0 829 91 13043 1210
p 2 0 782 138 5902 1081
p 2 0 839 81 11881 1207
p 2 0 809 111 9988 1094
p 2 0 758 162 8972 1007
p 2 0 800 120 15879 1156
p 2 0 754 166 8238 1009
p 2 0 781 139 10438 1056
p 2 0 804 116 12857 1143
p 2 0 760 160 8111 1012
p 2 0 752 168 10379 1004
p 2 0 761 159 10659 1016
p 2 0 736 184 9753 997
p 2 0 796 124 14321 1090
p 2 0 765 155 13286 1119
i 2 920 0 0 35198 3925
p 2 1 913 6 13276 1630
p 2 1 918 1 13929 1571
p 2 1 917 2 14753 1555
p 2 0 920 0 14973 1660
p 2 125 795 0 14074 2211
p 2 7 913 0 17118 1979
p 2 14 906 0 12722 1794
p 2 175 745 0 14862 2513
p 2 12 906 2 11802 1835
p 2 7 913 0 13755 1970
p 2 4 916 0 12247 1765
p 2 20 900 0 17746 2112
p 2 187 733 0 15122 2441
p 2 28 892 0 16282 2108
p 2 22 898 0 13579 1917
p 2 16 904 0 13803 2043
p 2 149 771 0 17424 2380
p 2 351 569 0 19588 2773
p 2 91 829 0 17122 2191
p 2 466 454 0 22380 2949
p 2 202 718 0 12543 2342
p 2 343 577 0 15278 2796
p 2 428 492 0 14066 2728
p 2 381 539 0 20227 2810
p 2 48 872 0 13106 1922
p 2 0 918 2 9066 1706
p 2 0 853 67 13890 1329
p 2 0 855 65 13362 1281
p 2 0 829 91 7760 1157
