# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 38403 3925
p 2 0 375 545 795 573
p 2 27 893 0 17320 1949
p 2 13 907 0 14384 1718
p 2 0 912 8 8413 1686
p 2 3 917 0 14079 1712
p 2 10 910 0 15252 1850
p 2 5 915 0 13968 1746
p 2 6 914 0 16977 1908
p 2 56 864 0 18417 2109
p 2 0 920 0 13853 1905
p 2 24 896 0 19724 2008
p 2 1 919 0 13998 1899
p 2 316 604 0 18591 2733
p 2 378 542 0 20658 2877
p 2 154 766 0 18790 2396
p 2 8 912 0 12509 1855
p 2 41 879 0 17042 2080
p 2 89 831 0 17181 2363
p 2 70 850 0 13776 2129
p 2 181 739 0 16513 2631
p 2 539 381 0 18958 2982
p 2 418 502 0 20865 2887
p 2 491 429 0 22202 2908
p 2 157 763 0 15032 2266
p 2 357 563 0 19596 2647
p 2 4 915 1 12278 1717
p 2 0 837 83 6625 1233
p 2 0 860 60 10977 1285
p 2 0 818 102 9404 1113
p 2 0 800 120 7477 1117
p 2 0 840 80 13802 1221
p 2 0 746 174 6078 992
p 2 0 740 180 6384 964
p 2 0 749 171 12826 1102
p 2 0 778 142 11465 1136
p 2 0 754 166 5386 1001
p 2 0 740 180 10292 1005
p 2 0 733 187 14035 1038
p 2 0 685 235 7976 930
p 2 0 775 145 15133 1128
p 2 0 680 240 5725 913
p 2 0 768 152 13261 1131
i 2 920 0 0 34192 3931
p 2 8 909 3 9576 1790
p 2 0 918 2 12287 1680
p 2 0 916 4 11849 1557
p 2 0 920 0 9791 1616
p 2 6 914 0 20927 1784
p 2 82 838 0 14882 2145
p 2 0 920 0 14277 1789
p 2 0 920 0 13167 1868
p 2 10 910 0 17872 1901
p 2 67 853 0 17925 2269
p 2 2 918 0 16381 1859
p 2 23 897 0 11980 2042
p 2 15 905 0 12233 1904
p 2 163 757 0 14937 2516
p 2 34 886 0 14659 2012
p 2 26 894 0 17783 2169
p 2 90 830 0 12702 2235
p 2 278 642 0 17166 2718
p 2 189 731 0 18009 2568
p 2 110 810 0 18894 2469
p 2 301 619 0 16451 2668
p 2 491 429 0 19603 2930
p 2 481 439 0 17282 2789
p 2 380 540 0 16950 2658
p 2 41 879 0 16550 1773
p 2 1 887 32 15931 1637
p 2 0 861 59 10881 1267
p 2 0 793 127 7709 1143
p 2 0 768 152 5959 1065
p 2 0 757 163 5770 1035
p 2 0 776 144 10132 1081
p 2 0 686 234 3565 904
p 2 0 664 256 5930 922
p 2 0 705 215 13147 1031
p 2 0 718 202 14881 1053
p 2 0 667 253 10354 945
p 2 0 680 240 10991 961
p 2 0 703 217 13931 1020
p 2 0 699 221 14179 1032
p 2 0 713 207 15509 1065
p 2 180 681 59 14706 1792
i 2 920 0 0 33517 3900
p 2 0 905 15 12824 1467
p 2 0 913 7 10917 1496
p 2 0 909 11 6755 1382
p 2 2 918 0 12628 1637
p 2 1 919 0 14055 1513
p 2 0 920 0 15514 1682
p 2 5 915 0 10376 1648
p 2 44 876 0 13861 2118
p 2 2 918 0 18088 1863
p 2 15 905 0 11381 2030
p 2 26 894 0 16076 1907
p 2 224 696 0 17836 2630
p 2 325 595 0 18131 2818
p 2 105 815 0 17697 2377
p 2 8 909 3 10350 1812
p 2 38 882 0 17912 2212
p 2 46 874 0 12021 2054
p 2 467 453 0 15082 2819
p 2 31 889 0 13380 1817
p 2 133 787 0 22964 2524
p 2 217 703 0 19355 2633
p 2 350 570 0 18687 2850
p 2 503 417 0 18823 2886
p 2 479 441 0 18210 2776
p 2 1 916 3 14999 1471
p 2 0 878 42 5943 1259
p 2 0 824 96 10173 1131
p 2 0 780 140 11702 1138
p 2 0 749 171 11300 1085
p 2 0 693 227 5473 953
p 2 0 708 212 9045 987
p 2 0 710 210 12941 1045
p 2 0 688 232 8320 946
p 2 0 717 203 7590 1003
p 2 0 656 264 8086 915
p 2 0 662 258 9018 938
p 2 0 664 256 9333 946
p 2 0 658 262 8600 938
