# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 36194 3896
p 2 0 418 502 822 605
p 2 5 915 0 16917 1707
p 2 4 916 0 14131 1632
p 2 0 919 1 14961 1762
p 2 1 919 0 15573 1719
p 2 0 920 0 12558 1708
p 2 9 911 0 17939 1755
p 2 0 920 0 17721 1842
p 2 238 682 0 18257 2597
p 2 158 762 0 20179 2502
p 2 11 909 0 16722 1894
p 2 5 915 0 15836 1980
p 2 41 879 0 17663 2062
p 2 4 915 1 11329 1927
p 2 34 886 0 13888 1947
p 2 17 903 0 12546 2011
p 2 459 461 0 17631 2964
p 2 413 507 0 16551 2877
p 2 110 810 0 13924 2407
p 2 102 818 0 19085 2575
p 2 234 686 0 16728 2664
p 2 486 434 0 15682 2973
p 2 469 451 0 19796 2933
p 2 456 464 0 19564 2831
p 2 35 885 0 14331 1685
p 2 0 917 3 15600 1637
p 2 0 829 91 8985 1198
p 2 0 831 89 12923 1250
p 2 0 790 130 11195 1110
p 2 0 810 110 12004 1095
p 2 0 789 131 13489 1143
p 2 0 774 146 10081 1031
p 2 0 769 151 8939 1046
p 2 0 769 151 10209 1052
p 2 0 773 147 12413 1083
p 2 0 774 146 11033 1068
p 2 0 725 195 13871 1036
p 2 0 735 185 7245 962
p 2 0 740 180 10064 1001
p 2 0 716 204 6615 943
p 2 0 718 202 14210 1037
p 2 229 609 82 10406 1852
i 2 920 0 0 34298 3903
p 2 0 899 21 11282 1467
p 2 0 918 2 10960 1527
p 2 0 915 5 8439 1405
p 2 1 919 0 12851 1622
p 2 2 918 0 17596 1619
p 2 144 776 0 18752 2493
p 2 165 755 0 18863 2394
p 2 0 920 0 14892 1922
p 2 13 907 0 16182 1880
p 2 8 912 0 16703 2014
p 2 203 717 0 15267 2509
p 2 12 908 0 16442 2068
p 2 27 893 0 16539 2004
p 2 45 875 0 13912 2149
p 2 19 899 2 12422 1878
p 2 31 889 0 17721 2159
p 2 68 852 0 18438 2202
p 2 467 453 0 18411 2960
p 2 449 471 0 19775 2965
p 2 190 730 0 19178 2622
p 2 404 516 0 18869 2862
p 2 523 397 0 20492 3010
p 2 472 448 0 16947 2803
p 2 15 902 3 14659 1695
p 2 0 843 77 12993 1295
p 2 0 806 114 15115 1198
p 2 0 785 135 14282 1126
p 2 0 788 132 13559 1141
p 2 0 773 147 13449 1121
p 2 0 741 179 11199 1025
p 2 0 780 140 7173 1047
p 2 0 714 206 7864 977
p 2 0 759 161 9360 1029
p 2 0 732 188 12830 1060
p 2 0 748 172 7876 998
p 2 0 726 194 10103 1003
p 2 0 701 219 12309 983
p 2 0 692 228 14216 998
p 2 0 728 192 7644 990
p 2 0 756 164 15066 1102
p 2 0 734 186 16015 1146
i 2 920 0 0 34360 3939
p 2 7 913 0 10706 1692
p 2 10 907 3 13460 1864
p 2 4 916 0 15513 1775
p 2 40 880 0 13331 2163
p 2 2 918 0 18044 1973
p 2 1 919 0 14852 1867
p 2 2 918 0 11735 1744
p 2 5 915 0 16704 1972
p 2 8 912 0 12088 1795
p 2 156 764 0 17093 2565
p 2 24 896 0 20888 2072
p 2 17 903 0 15593 2071
p 2 209 711 0 18433 2483
p 2 7 913 0 18214 2021
p 2 62 858 0 15448 2104
p 2 103 817 0 21403 2518
p 2 11 907 2 11957 1914
p 2 63 857 0 20258 2340
p 2 491 429 0 18921 2916
p 2 357 563 0 21744 2857
p 2 490 430 0 22088 3061
p 2 458 462 0 21271 2934
p 2 444 476 0 22070 2870
p 2 38 882 0 14299 1915
p 2 0 880 40 12226 1504
p 2 0 836 84 13455 1355
p 2 0 826 94 12809 1206
p 2 0 812 108 11753 1147
p 2 0 790 130 11247 1093
p 2 0 773 147 13074 1099
p 2 0 743 177 11957 1034
p 2 0 761 159 11516 1038
p 2 0 719 201 8786 979
p 2 0 762 158 13809 1118
p 2 0 729 191 13437 1050
p 2 0 700 220 8967 936
p 2 0 716 204 12183 1009
p 2 0 714 206 13185 1063
p 2 0 726 194 13644 1065
p 2 0 686 234 5136 898
p 2 231 619 70 12293 1899
i 2 920 0 0 33812 3891
p 2 0 911 9 15769 1500
p 2 0 917 3 15473 1596
p 2 95 825 0 15924 2123
p 2 2 918 0 17550 1867
p 2 2 918 0 13971 1720
p 2 4 916 0 16580 1928
p 2 9 910 1 14517 1801
p 2 2 918 0 13599 1843
p 2 2 918 0 18741 1898
p 2 325 595 0 17223 2757
p 2 187 733 0 14787 2397
p 2 12 908 0 12866 1973
p 2 24 896 0 18926 2083
p 2 70 850 0 19970 2311
p 2 14 906 0 12861 1866
p 2 25 895 0 12711 2063
p 2 472 448 0 22176 2981
p 2 153 767 0 14093 2466
p 2 80 840 0 14104 2092
p 2 164 756 0 20981 2595
p 2 543 377 0 15812 2932
p 2 532 388 0 17380 2901
p 2 199 721 0 14644 2271
p 2 307 613 0 16463 2602
p 2 4 912 4 14006 1643
p 2 0 874 46 10966 1363
p 2 0 836 84 15107 1353
p 2 0 803 117 14963 1188
p 2 0 814 106 12161 1129
p 2 0 755 165 7379 1018
p 2 0 782 138 11013 1074
