# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 35626 3894
p 2 0 350 570 780 537
p 2 1 918 1 15362 1608
p 2 11 909 0 17179 1656
p 2 0 920 0 15316 1739
p 2 82 838 0 18824 2187
p 2 0 920 0 13613 1937
p 2 3 917 0 16103 1798
p 2 1 919 0 16253 1911
p 2 3 917 0 14628 1762
p 2 0 919 1 11688 1848
p 2 12 908 0 15986 1886
p 2 194 726 0 14353 2542
p 2 75 845 0 15823 2155
p 2 200 720 0 12897 2508
p 2 31 889 0 16410 2079
p 2 27 893 0 15253 2156
p 2 391 529 0 13575 2754
p 2 96 824 0 17122 2405
p 2 83 837 0 14937 2212
p 2 187 733 0 18259 2626
p 2 300 620 0 13459 2679
p 2 495 425 0 15744 2917
p 2 374 546 0 19391 2792
p 2 394 526 0 18700 2755
p 2 74 843 3 9132 1826
p 2 0 900 20 10052 1613
p 2 0 841 79 12482 1337
p 2 0 755 165 7184 1026
p 2 0 779 141 9281 1066
p 2 0 798 122 9169 1116
p 2 0 754 166 10763 1029
p 2 0 736 184 10171 1012
p 2 0 753 167 8489 1001
p 2 0 739 181 6300 957
p 2 0 719 201 8772 996
p 2 0 789 131 11594 1112
p 2 0 703 217 8604 976
p 2 0 750 170 8550 1010
p 2 0 753 167 13311 1090
p 2 0 765 155 11134 1097
p 2 0 746 174 11880 1070
p 2 289 594 37 17223 2152
i 2 920 0 0 34622 3917
p 2 0 903 17 11286 1461
p 2 0 916 4 8040 1476
p 2 73 847 0 14849 1911
p 2 1 918 1 11681 1759
p 2 7 913 0 16859 1827
p 2 2 918 0 14617 1856
p 2 0 918 2 9653 1690
p 2 3 917 0 14905 1908
p 2 0 920 0 15366 1767
p 2 338 582 0 17489 2807
p 2 248 672 0 15451 2582
p 2 6 914 0 15333 2018
p 2 27 893 0 16204 1982
p 2 31 889 0 17159 2232
p 2 264 656 0 14159 2584
p 2 19 901 0 13802 2145
p 2 63 857 0 14244 2228
p 2 387 533 0 15113 2871
p 2 230 690 0 15707 2541
p 2 139 781 0 18757 2505
p 2 310 610 0 18797 2824
p 2 487 433 0 15851 2883
p 2 466 454 0 21658 2840
p 2 8 909 3 16160 1639
p 2 0 787 133 6391 1130
p 2 0 766 154 10912 1161
p 2 0 729 191 10394 1043
p 2 0 729 191 12130 1055
p 2 0 766 154 12482 1096
p 2 0 715 205 10028 1013
p 2 0 686 234 5328 909
p 2 0 661 259 5310 914
p 2 0 661 259 9846 938
p 2 0 654 266 8902 903
p 2 0 667 253 7836 902
p 2 0 634 286 7713 861
p 2 0 662 258 7076 914
p 2 0 659 261 10898 939
p 2 0 663 257 7152 883
p 2 0 693 227 11326 997
p 2 0 701 219 9485 990
i 2 920 0 0 34646 3910
p 2 8 904 8 9708 1707
p 2 12 905 3 14250 1846
p 2 1 919 0 14563 1681
