# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 37025 3938
p 2 0 339 581 794 539
p 2 3 917 0 14994 1572
p 2 7 911 2 15299 1638
p 2 1 919 0 16399 1683
p 2 123 797 0 19816 2325
p 2 8 912 0 13654 1832
p 2 2 918 0 18756 1838
p 2 2 917 1 16299 1844
p 2 3 916 1 9913 1659
p 2 0 920 0 15550 1866
p 2 54 866 0 16267 2001
p 2 251 669 0 14462 2624
p 2 332 588 0 15544 2628
p 2 32 888 0 11436 2049
p 2 45 875 0 17165 2076
p 2 74 846 0 17810 2273
p 2 23 897 0 15683 1964
p 2 483 437 0 21184 2964
p 2 178 742 0 19302 2312
p 2 294 626 0 15951 2749
p 2 83 837 0 15754 2133
p 2 564 356 0 22994 3022
p 2 376 544 0 17630 2650
p 2 224 696 0 21360 2428
p 2 12 870 38 10002 1485
p 2 0 882 38 16715 1523
p 2 0 853 67 8431 1235
p 2 0 803 117 9651 1083
p 2 0 815 105 10948 1091
p 2 0 792 128 11055 1144
p 2 0 812 108 11538 1133
p 2 0 795 125 14413 1120
p 2 0 789 131 11818 1085
p 2 0 787 133 14656 1103
p 2 0 788 132 12992 1074
p 2 0 824 96 13788 1120
p 2 0 766 154 9651 1029
p 2 0 790 130 12676 1055
p 2 0 779 141 14132 1081
p 2 0 770 150 6961 1009
p 2 0 770 150 7977 1104
i 2 920 0 0 37289 3979
p 2 12 893 15 10212 1657
p 2 4 913 3 13180 1731
p 2 0 914 6 11252 1508
p 2 356 564 0 18772 2798
p 2 8 912 0 15001 1729
p 2 3 917 0 19325 1924
p 2 2 918 0 13839 1749
p 2 3 917 0 16281 1908
p 2 2 918 0 15948 1830
p 2 263 657 0 17867 2654
p 2 0 917 3 11625 1683
p 2 19 901 0 18613 2076
p 2 14 906 0 18053 1925
p 2 321 599 0 17280 2758
p 2 314 606 0 21745 2737
p 2 158 762 0 20012 2540
p 2 51 868 1 20346 2130
p 2 89 831 0 19121 2333
p 2 53 867 0 18130 2098
p 2 101 819 0 24331 2537
p 2 516 404 0 21546 2969
p 2 471 449 0 19898 2890
p 2 354 566 0 14544 2622
p 2 496 424 0 20146 2818
p 2 265 655 0 19980 2406
p 2 0 807 113 9752 1291
p 2 0 823 97 11830 1203
p 2 0 802 118 14235 1107
p 2 0 751 169 6577 1008
p 2 0 794 126 12009 1139
p 2 0 747 173 11277 1035
p 2 0 769 151 14529 1082
p 2 0 787 133 11373 1086
p 2 0 711 209 8272 949
p 2 0 746 174 9507 978
p 2 0 714 206 12984 1003
p 2 0 747 173 11384 1006
p 2 0 703 217 5886 911
p 2 0 703 217 5809 892
p 2 0 700 220 8614 917
p 2 0 734 186 8553 955
i 2 920 0 0 36660 3962
i 2 920 0 0 37571 3961
p 2 7 910 3 12776 1670
p 2 0 919 1 15858 1655
p 2 15 905 0 15648 1792
p 2 70 850 0 19163 2212
p 2 10 910 0 21618 1990
p 2 0 920 0 14673 1892
p 2 3 917 0 17748 1839
p 2 0 920 0 14713 1890
p 2 371 549 0 20939 2759
p 2 3 917 0 21213 1967
p 2 25 895 0 22280 2034
p 2 4 915 1 18237 1949
p 2 36 884 0 20509 2003
p 2 23 897 0 15798 2097
p 2 381 539 0 17168 2713
p 2 14 905 1 14761 1916
p 2 78 842 0 17947 2246
p 2 114 806 0 17288 2364
p 2 469 451 0 18575 2897
p 2 108 812 0 16458 2241
p 2 408 512 0 19523 2817
p 2 522 398 0 15855 2851
p 2 529 391 0 18566 2849
p 2 14 903 3 11742 1597
p 2 0 880 40 10900 1315
p 2 0 829 91 12579 1197
p 2 0 820 100 8073 1096
p 2 0 802 118 11383 1135
p 2 0 799 121 9798 1069
p 2 0 738 182 11587 991
p 2 0 776 144 16139 1095
p 2 0 717 203 7884 959
p 2 0 754 166 8639 989
p 2 0 754 166 12996 1041
p 2 0 774 146 11186 1047
p 2 0 698 222 8956 934
p 2 0 750 170 12845 1067
p 2 0 759 161 13800 1098
p 2 0 807 113 13211 1114
p 2 0 838 82 16379 1208
i 2 920 0 0 37575 3954
p 2 3 911 6 12244 1605
p 2 0 917 3 11706 1696
p 2 0 911 9 9339 1511
p 2 0 920 0 16048 1630
p 2 40 880 0 15204 1792
p 2 105 815 0 16687 2368
p 2 7 912 1 13155 1793
p 2 128 792 0 18867 2409
p 2 4 915 1 13622 1854
p 2 2 918 0 15885 2029
p 2 1 919 0 14719 1830
p 2 292 628 0 19224 2781
p 2 15 905 0 15421 1913
p 2 7 913 0 14474 2045
p 2 180 740 0 18838 2517
p 2 91 829 0 18272 2371
p 2 83 837 0 20440 2288
p 2 94 826 0 21794 2409
p 2 39 881 0 15496 2028
p 2 53 867 0 20936 2420
p 2 520 400 0 19897 2958
p 2 475 445 0 20737 2877
p 2 540 380 0 22275 2921
p 2 34 886 0 15766 1856
p 2 0 902 18 11535 1486
p 2 0 830 90 11810 1355
p 2 0 854 66 10431 1213
p 2 0 825 95 11612 1171
p 2 0 834 86 11016 1167
p 2 0 781 139 13398 1087
p 2 0 809 111 10545 1113
p 2 0 787 133 14131 1096
p 2 0 725 195 4683 955
p 2 0 802 118 8657 1045
p 2 0 794 126 12460 1102
p 2 0 764 156 11531 1018
p 2 0 776 144 15292 1097
p 2 0 742 178 8144 967
p 2 0 769 151 14559 1068
p 2 0 782 138 10413 1047
p 2 0 716 204 7079 919
i 2 920 0 0 36712 3956
i 2 920 0 0 37111 3946
p 2 0 907 13 10833 1462
p 2 2 915 3 14285 1478
p 2 5 910 5 13163 1478
p 2 289 631 0 14138 2678
p 2 0 920 0 13225 1753
p 2 5 915 0 18718 1949
p 2 3 917 0 13219 1777
p 2 436 484 0 17490 2820
p 2 15 905 0 22119 1991
p 2 14 906 0 16307 2052
p 2 34 886 0 18942 2084
p 2 218 702 0 15847 2520
p 2 52 868 0 17716 2130
p 2 11 909 0 19516 2102
p 2 76 844 0 20199 2259
p 2 17 903 0 13723 2058
p 2 39 881 0 14326 2123
p 2 102 818 0 18457 2513
p 2 474 446 0 18665 2911
p 2 504 416 0 21045 2921
p 2 526 394 0 18276 2866
p 2 359 561 0 14503 2598
p 2 284 636 0 18494 2482
p 2 7 911 2 9979 1677
p 2 0 878 42 11828 1440
p 2 0 829 91 17360 1345
p 2 0 812 108 15104 1172
p 2 0 771 149 7847 1057
p 2 0 759 161 15198 1075
p 2 0 795 125 22021 1270
p 2 0 783 137 23466 1219
p 2 0 750 170 12142 1033
p 2 0 794 126 17789 1262
p 2 263 644 13 15173 2587
p 2 388 532 0 7610 2821
p 2 26 871 23 5454 1789
p 2 68 805 47 5405 1844
p 2 90 771 59 8967 1929
p 2 116 735 69 10963 2144
p 2 25 806 89 10488 1848
p 2 8 810 102 9238 1687
p 2 5 791 124 9339 1664
p 2 12 800 108 9709 1696
p 2 7 803 110 9306 1638
p 2 0 797 123 6863 1511
p 2 0 810 110 6002 1425
p 2 3 848 69 7930 1600
p 2 55 833 32 11835 1976
p 2 83 795 42 12449 2192
p 2 70 830 20 12289 2266
p 2 60 834 26 12661 2209
p 2 45 841 34 16608 2269
p 2 16 871 33 13314 2065
p 2 11 876 33 12113 1958
p 2 14 861 45 11329 1878
p 2 14 871 35 12728 1889
p 2 2 888 30 10586 1760
p 2 1 874 45 9267 1659
p 2 0 871 49 8233 1587
p 2 1 886 33 10427 1680
p 2 0 869 51 8975 1595
p 2 0 875 45 7602 1546
p 2 0 876 44 7154 1476
p 2 0 863 57 8199 1501
p 2 0 868 52 7512 1432
p 2 0 841 79 6093 1337
p 2 0 868 52 7323 1419
p 2 0 851 69 8057 1437
p 2 0 869 51 6640 1401
p 2 0 848 72 6786 1364
p 2 0 871 49 9062 1487
p 2 0 859 61 5809 1356
p 2 0 842 78 6645 1348
p 2 0 847 73 6844 1380
p 2 0 871 49 9749 1564
p 2 0 865 55 8487 1524
p 2 0 867 53 7051 1433
p 2 0 858 62 6382 1375
p 2 0 843 77 6763 1347
p 2 0 864 56 8102 1462
p 2 0 845 75 7045 1389
p 2 0 846 74 5875 1389
p 2 0 870 50 5890 1392
p 2 1 866 53 8854 1456
p 2 2 852 66 6986 1368
p 2 4 837 79 8382 1404
p 2 15 823 82 9738 1471
p 2 35 871 14 13601 1809
p 2 40 836 44 12435 1669
p 2 74 821 25 12518 1834
p 2 93 791 36 13726 1916
p 2 19 831 70 7187 1451
p 2 69 799 52 14108 1833
p 2 16 822 82 6434 1383
p 2 0 839 81 3854 1207
p 2 0 785 135 3154 1097
p 2 0 785 135 2878 1045
p 2 0 764 156 2785 1047
p 2 0 761 159 2613 1018
p 2 0 707 213 2607 962
p 2 0 695 225 2765 959
p 2 0 716 204 2423 998
p 2 0 693 227 1804 912
p 2 0 642 278 1595 833
p 2 0 679 241 1969 935
p 2 0 741 179 6000 1185
p 2 12 903 5 13395 1803
p 2 185 734 1 18037 2470
p 2 57 862 1 15673 2136
p 2 53 867 0 15078 2191
p 2 182 737 1 16211 2662
p 2 427 493 0 16666 3007
p 2 293 623 4 12944 2748
p 2 63 857 0 12568 2454
