# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 36513 3910
p 2 0 389 531 799 579
p 2 0 920 0 15909 1702
p 2 12 907 1 10756 1575
p 2 0 920 0 14020 1746
p 2 1 919 0 18336 1832
p 2 18 902 0 15810 2004
p 2 0 919 1 14791 1780
p 2 0 920 0 14417 1834
p 2 0 920 0 14397 1730
p 2 60 860 0 18365 2273
p 2 6 914 0 19114 1933
p 2 0 920 0 14760 1937
p 2 154 766 0 17187 2419
p 2 15 905 0 16050 2071
p 2 88 832 0 17545 2234
p 2 32 888 0 15264 2138
p 2 41 879 0 13617 2095
p 2 268 652 0 19521 2803
p 2 80 840 0 17111 2311
p 2 101 819 0 20256 2540
p 2 216 704 0 18758 2649
p 2 9 911 0 17019 2159
p 2 346 574 0 18932 2793
p 2 450 470 0 22540 2968
p 2 479 441 0 22655 2859
p 2 0 915 5 10102 1489
p 2 0 850 70 9972 1249
p 2 0 757 163 4185 1009
p 2 0 801 119 6864 1074
p 2 0 779 141 8579 1082
p 2 0 808 112 12683 1160
p 2 0 779 141 11973 1100
p 2 0 769 151 12196 1074
p 2 0 821 99 14812 1168
p 2 0 763 157 12852 1064
p 2 0 768 152 10255 1037
p 2 0 756 164 10071 1025
p 2 0 775 145 9800 1027
p 2 0 778 142 8809 1044
p 2 0 772 148 6386 1013
p 2 0 761 159 7475 1033
p 2 0 831 89 7749 1185
i 2 920 0 0 33956 3938
p 2 6 908 6 8801 1579
p 2 3 914 3 14903 1688
p 2 2 918 0 9636 1433
p 2 1 919 0 13912 1686
p 2 4 915 1 16069 1632
p 2 173 747 0 12096 2446
p 2 0 918 2 12308 1697
p 2 3 917 0 16734 1908
p 2 225 695 0 19801 2616
p 2 13 907 0 11555 1990
p 2 3 917 0 11914 1772
p 2 8 912 0 19924 2124
p 2 301 619 0 19027 2676
p 2 54 866 0 16936 2191
p 2 4 916 0 12737 1783
p 2 3 917 0 17879 2069
p 2 423 497 0 19080 2877
p 2 95 825 0 15437 2424
p 2 8 912 0 13072 1892
p 2 53 867 0 19042 2401
p 2 501 419 0 20659 2941
p 2 461 459 0 15052 2837
p 2 508 412 0 20807 2846
p 2 26 892 2 14290 1720
p 2 0 886 34 12734 1366
p 2 0 819 101 6049 1146
p 2 0 811 109 9623 1157
p 2 0 811 109 10819 1149
p 2 0 807 113 10847 1155
p 2 0 763 157 15349 1149
p 2 0 746 174 7212 999
p 2 0 722 198 9136 988
p 2 0 742 178 13620 1079
p 2 0 745 175 8391 1031
p 2 0 766 154 8711 1030
p 2 0 738 182 9400 998
p 2 0 692 228 6021 907
p 2 0 586 334 2560 790
p 2 0 673 247 3722 886
p 2 0 735 185 10893 1036
p 2 0 719 201 12746 1037
i 2 920 0 0 33867 3933
p 2 40 875 5 14718 1903
p 2 0 908 12 9720 1529
p 2 2 918 0 13391 1569
p 2 20 900 0 12413 1827
p 2 20 900 0 14385 1848
p 2 1 919 0 16016 1908
p 2 1 919 0 10444 1706
p 2 177 743 0 14063 2549
p 2 1 919 0 15322 1861
p 2 2 918 0 11439 1896
p 2 23 897 0 20405 2049
p 2 27 893 0 12676 2031
p 2 1 919 0 14617 1843
p 2 403 517 0 15437 2786
p 2 14 906 0 13372 1896
p 2 295 625 0 15788 2755
p 2 43 877 0 18596 2125
p 2 96 824 0 15674 2474
p 2 93 827 0 17597 2343
p 2 92 828 0 18216 2440
p 2 30 890 0 14487 2070
p 2 219 701 0 15478 2747
p 2 486 434 0 13347 2779
p 2 483 437 0 20074 2850
p 2 4 902 14 14808 1408
p 2 0 770 150 8958 1150
p 2 0 753 167 7586 1067
p 2 0 743 177 4410 1009
p 2 0 724 196 6199 985
p 2 0 718 202 5847 973
p 2 0 707 213 8497 980
p 2 0 726 194 12363 1054
p 2 0 730 190 8231 1008
p 2 0 724 196 13014 1052
p 2 0 654 266 6394 901
p 2 0 678 242 10079 968
p 2 0 671 249 9637 931
p 2 0 722 198 14629 1070
p 2 0 719 201 11808 1034
p 2 0 676 244 11558 961
p 2 0 798 122 8827 1166
i 2 920 0 0 33594 3924
p 2 1 915 4 13277 1644
p 2 1 919 0 14207 1687
p 2 60 860 0 15137 2038
p 2 5 915 0 9931 1822
p 2 2 918 0 10862 1664
p 2 7 913 0 17349 1907
p 2 35 885 0 15669 1957
p 2 2 918 0 17383 1968
p 2 8 912 0 15523 1886
p 2 4 916 0 12961 1995
p 2 184 736 0 13498 2409
p 2 7 913 0 15180 2013
p 2 7 913 0 17222 2006
p 2 43 877 0 16553 2169
p 2 2 918 0 10168 1774
p 2 11 909 0 14564 1990
p 2 431 489 0 18574 2845
p 2 148 772 0 19830 2541
p 2 408 512 0 21311 2934
p 2 310 610 0 16179 2752
p 2 303 617 0 18200 2799
p 2 447 473 0 22848 2979
p 2 68 852 0 15407 1962
p 2 375 545 0 20431 2781
p 2 5 915 0 16718 1766
p 2 0 889 31 12029 1564
p 2 0 823 97 7815 1219
p 2 0 835 85 13763 1281
p 2 0 767 153 6328 1070
p 2 0 794 126 13918 1184
p 2 0 754 166 7379 1036
p 2 0 773 147 12652 1106
p 2 0 742 178 10390 1025
p 2 0 809 111 14008 1194
p 2 0 698 222 7144 971
p 2 0 725 195 6321 965
p 2 0 748 172 11641 1048
p 2 0 731 189 7581 985
p 2 0 705 215 6475 954
