# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 33335 3901
p 2 0 343 577 832 536
p 2 0 919 1 14320 1568
p 2 16 904 0 18277 1695
p 2 1 919 0 10780 1595
p 2 2 917 1 18607 1724
p 2 11 909 0 13635 1815
p 2 121 799 0 19729 2343
p 2 11 905 4 13368 1887
p 2 4 916 0 18566 1945
p 2 2 918 0 16940 1982
p 2 19 901 0 17241 1873
p 2 18 902 0 14343 2090
p 2 283 637 0 19577 2746
p 2 29 891 0 20783 2202
p 2 37 883 0 15138 2026
p 2 36 884 0 17704 2234
p 2 367 553 0 17506 2913
p 2 176 744 0 19017 2650
p 2 444 476 0 18360 2895
p 2 119 797 4 11725 2323
p 2 562 358 0 20456 2964
p 2 355 565 0 16162 2623
p 2 78 842 0 15703 2095
p 2 0 913 7 12241 1735
p 2 0 883 37 10549 1480
p 2 0 856 64 11333 1329
p 2 0 792 128 9076 1073
p 2 0 798 122 7267 1108
p 2 0 837 83 10775 1176
p 2 0 790 130 9192 1079
p 2 0 767 153 11109 1045
p 2 0 703 217 9185 930
p 2 0 728 192 15541 1096
p 2 0 743 177 9856 1000
p 2 0 733 187 7837 1008
p 2 0 763 157 11505 1049
p 2 0 735 185 10171 1016
p 2 0 772 148 10520 1073
p 2 0 719 201 4685 967
p 2 0 762 158 6624 1062
i 2 920 0 0 34958 3909
p 2 0 915 5 8262 1592
p 2 3 917 0 12315 1688
p 2 1 905 14 12282 1568
p 2 243 677 0 19438 2649
p 2 1 919 0 12798 1775
p 2 3 917 0 15563 1928
p 2 3 917 0 16866 1804
p 2 0 920 0 10668 1876
p 2 226 694 0 14482 2498
p 2 6 914 0 13231 1999
p 2 3 917 0 12784 1763
p 2 11 909 0 15342 2039
p 2 15 905 0 12877 1930
p 2 14 906 0 14855 2059
p 2 60 860 0 15956 2071
p 2 503 417 0 17892 2964
p 2 56 864 0 17057 2019
p 2 103 817 0 16586 2405
p 2 55 865 0 12594 2090
p 2 66 854 0 20873 2435
p 2 521 399 0 15669 2913
p 2 453 467 0 18744 2851
p 2 287 633 0 14029 2413
p 2 370 550 0 14010 2714
p 2 13 907 0 14223 1666
p 2 0 905 15 11635 1605
p 2 0 819 101 8960 1210
p 2 0 849 71 10399 1248
p 2 0 788 132 11307 1121
p 2 0 790 130 10749 1130
p 2 0 768 152 5302 1017
p 2 0 754 166 8579 1028
p 2 0 723 197 3443 971
p 2 0 731 189 6965 981
p 2 0 706 214 6835 956
p 2 0 721 199 7572 984
p 2 0 699 221 4476 937
p 2 0 715 205 10878 1021
p 2 0 722 198 5693 949
p 2 0 710 210 9417 975
i 2 920 0 0 34808 3909
i 2 920 0 0 34581 3898
p 2 39 877 4 8936 1818
p 2 0 897 23 6883 1593
p 2 1 915 4 11792 1534
p 2 50 870 0 15857 2036
p 2 0 919 1 9542 1624
p 2 0 920 0 12727 1773
p 2 4 916 0 14931 1788
p 2 187 733 0 15573 2488
p 2 0 917 3 15210 1832
p 2 277 643 0 17381 2732
p 2 1 919 0 13713 1842
p 2 7 913 0 13279 2020
p 2 18 902 0 15235 1866
p 2 11 909 0 16720 2015
p 2 359 561 0 18164 2845
p 2 49 871 0 14882 2227
p 2 25 895 0 12889 1984
p 2 30 890 0 16265 2249
p 2 156 764 0 15548 2405
p 2 55 865 0 18197 2327
p 2 474 446 0 19618 2924
p 2 408 512 0 16927 2835
p 2 533 387 0 18559 2946
p 2 481 439 0 18271 2825
p 2 4 910 6 8805 1402
p 2 0 828 92 11795 1378
p 2 0 764 156 5962 1068
p 2 0 752 168 11101 1069
p 2 0 788 132 11867 1127
p 2 0 751 169 11913 1079
