# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 34972 3892
p 2 0 319 601 710 511
p 2 1 908 11 7822 1390
p 2 2 918 0 14913 1548
p 2 0 916 4 11965 1549
p 2 194 726 0 17033 2497
p 2 2 915 3 11181 1783
p 2 1 919 0 15563 1776
p 2 2 918 0 17012 1876
p 2 2 918 0 13054 1674
p 2 0 920 0 11985 1848
p 2 112 808 0 14838 2230
p 2 5 915 0 15149 2001
p 2 52 868 0 14810 2004
p 2 18 902 0 14838 2092
p 2 245 675 0 18630 2645
p 2 35 885 0 17319 2251
p 2 93 827 0 18251 2313
p 2 91 829 0 12842 2412
p 2 357 563 0 20927 2942
p 2 148 772 0 17549 2557
p 2 258 662 0 22654 2847
p 2 329 591 0 16812 2799
p 2 529 391 0 18579 2925
p 2 387 533 0 19350 2718
p 2 23 891 6 15896 1688
p 2 0 904 16 6781 1469
p 2 0 847 73 9741 1242
p 2 0 808 112 15312 1183
p 2 0 763 157 13073 1082
p 2 0 794 126 13100 1102
p 2 0 788 132 14250 1117
p 2 0 765 155 7878 1019
p 2 0 755 165 13265 1088
p 2 0 738 182 7394 985
p 2 0 735 185 9177 1011
p 2 0 740 180 13990 1079
p 2 0 710 210 12183 1028
p 2 0 748 172 11326 1049
p 2 0 747 173 8598 1021
p 2 0 767 153 14529 1101
p 2 0 737 183 11564 1053
i 2 920 0 0 34096 3932
p 2 1 918 1 11902 1658
p 2 1 913 6 14506 1672
p 2 52 868 0 17961 2028
p 2 0 920 0 10927 1789
p 2 7 912 1 13348 1743
p 2 0 920 0 17334 1900
p 2 3 917 0 12730 1776
p 2 36 884 0 16284 2167
p 2 0 920 0 15339 1904
p 2 1 919 0 14779 1918
p 2 11 909 0 17137 1954
p 2 18 902 0 13579 2023
p 2 136 784 0 15272 2284
p 2 14 906 0 10484 1938
p 2 52 868 0 13531 2036
p 2 41 879 0 19060 2242
p 2 320 600 0 18366 2781
p 2 38 882 0 16897 2268
p 2 142 778 0 15784 2509
p 2 198 722 0 18907 2693
p 2 433 487 0 15345 2822
p 2 262 658 0 17648 2763
p 2 503 417 0 18400 2858
p 2 417 503 0 12881 2689
p 2 131 789 0 13910 2006
p 2 0 912 8 13089 1688
p 2 0 866 54 10391 1341
p 2 0 839 81 13471 1308
p 2 0 804 116 10097 1153
p 2 0 780 140 13420 1108
p 2 0 802 118 11159 1132
p 2 0 776 144 8208 1047
p 2 0 779 141 14874 1095
p 2 0 731 189 6677 956
p 2 0 743 177 10648 1023
p 2 0 707 213 7992 971
p 2 0 727 193 7166 957
p 2 0 666 254 8877 901
p 2 0 697 223 12093 974
p 2 0 695 225 11241 952
p 2 0 650 270 3889 856
p 2 226 636 58 11346 1859
i 2 920 0 0 34030 3904
p 2 8 905 7 11298 1603
p 2 0 918 2 12063 1588
p 2 0 917 3 10647 1482
p 2 4 916 0 17013 1767
p 2 5 915 0 13810 1596
p 2 58 862 0 16848 2186
p 2 0 918 2 11146 1723
p 2 3 917 0 12267 1920
p 2 179 741 0 17553 2580
p 2 13 907 0 18358 2084
p 2 12 908 0 17564 1950
p 2 8 912 0 15808 2065
p 2 31 889 0 17258 2052
p 2 0 920 0 10694 1906
p 2 355 565 0 15733 2738
p 2 72 848 0 20105 2424
p 2 364 556 0 17719 2818
p 2 162 758 0 19151 2580
p 2 96 824 0 18835 2334
p 2 277 643 0 20355 2809
p 2 357 563 0 22416 2980
p 2 153 767 0 12625 2362
p 2 447 473 0 21810 2857
p 2 477 443 0 20049 2835
p 2 0 798 122 8250 1138
p 2 0 776 144 9006 1096
p 2 0 757 163 12841 1110
p 2 0 774 146 9357 1065
p 2 0 722 198 7796 968
p 2 0 737 183 9593 1000
p 2 0 682 238 5859 905
p 2 0 699 221 11398 1000
p 2 0 726 194 10896 1038
p 2 0 770 150 12074 1079
p 2 0 707 213 9079 958
p 2 0 730 190 9142 965
p 2 0 712 208 10993 1012
p 2 0 717 203 8612 978
p 2 0 640 280 6954 875
p 2 0 747 173 8964 1030
i 2 920 0 0 33764 3913
p 2 20 898 2 14512 1810
p 2 2 895 23 9876 1557
p 2 0 912 8 12209 1542
p 2 0 920 0 14399 1678
p 2 47 873 0 15843 2005
p 2 0 918 2 10302 1782
p 2 6 914 0 14241 1882
p 2 2 918 0 13249 1869
p 2 72 848 0 18266 2160
p 2 2 918 0 13583 1904
p 2 5 915 0 17012 1879
p 2 19 901 0 17307 2112
p 2 156 764 0 16026 2274
p 2 30 890 0 16651 2094
p 2 30 890 0 18252 2071
p 2 33 887 0 18580 2205
p 2 374 546 0 14565 2780
p 2 38 882 0 18771 2212
p 2 234 686 0 18226 2654
p 2 123 797 0 16454 2530
p 2 31 889 0 13107 2036
p 2 509 411 0 18732 2957
